"ID" "condition" "block" "time" "time_n" "time_nmd" "dist" "hits"
"303" 32 "Congruent" 3 2.278665 -0.417205698991671 -0.509187963648499 0.026219445 9
"304" 32 "Incongruent" 1 2.704395 0.926213337369233 0 0.045661295 7
"305" 32 "Incongruent" 2 2.4332465 -0.250691818096691 -0.324303085432892 0.04133266 7
"306" 32 "Incongruent" 3 2.38518 -0.0195145984149432 -0.381792299852149 0.05484965 4
"307" 32 "Novel" 1 4.391121 2.44406211234028 2.0173832644469 0.05763591 0.5
"308" 32 "Novel" 2 2.976549 0.249278304112776 0.325505698585474 0.06900736 2.5
"309" 32 "Novel" 3 2.725668 -0.083216984446236 0.0254432517104613 0.05756802 2.5
"310" 32 "Random" 1 2.87999 1.30154990051913 0.21001775885387 0.058652835 2
"311" 32 "Random" 2 2.992577 0.338880405530372 0.344675746929161 0.073607685 2.5
"312" 32 "Random" 3 2.674107 0.3445538433659 -0.0362255068775651 0.070665055 1
"313" 33 "Congruent" 1 2.2986 0.225308787691685 0.151027071626525 0.009776807 10
"314" 33 "Congruent" 2 2.457761 1.00499948903708 0.520893508726837 0.0099959365 13.5
"315" 33 "Congruent" 3 2.478 0.771984707402184 0.567925927601268 0.01170307 14
"316" 33 "Incongruent" 1 1.986246 -0.479022183999437 -0.574837060252711 0.01272281 12.5
"317" 33 "Incongruent" 2 2.141712 -0.237573357843657 -0.213557252320886 0.01183713 13
"318" 33 "Incongruent" 3 2.079357 0.188696158850172 -0.358460976759599 0.01234696 13
"319" 33 "Novel" 1 2.147378 -0.0367420494622697 -0.200390312978897 0.043548 3.5
"320" 33 "Novel" 2 2.477419 0.670043623836882 0.566575770213746 0.047544 5.5
"321" 33 "Novel" 3 1.990369 -0.434725831452744 -0.565255822888252 0.05255725 4.5
"322" 33 "Random" 1 2.366858 0.455812991020988 0.309648488076491 0.046862705 2
"323" 33 "Random" 2 2.164665 0.494852614017193 -0.160217902035556 0.056105325 4.5
"324" 33 "Random" 3 2.209625 0.0501188504185773 -0.0557375644401018 0.07256117 3.5
"325" 34 "Congruent" 1 2.391338 0.954624790432786 0.341682461500556 0.016787045 10
"326" 34 "Congruent" 2 2.211606 0.110668156240383 0.0704288631011977 0.016314045 8.5
"327" 34 "Congruent" 3 2.080404 -0.170722815695398 -0.127582701991232 0.016511565 9
"328" 34 "Incongruent" 1 3.038934 2.19738405799037 1.31904178153834 0.03878464 9.5
"329" 34 "Incongruent" 2 2.209339 0.426139033740181 0.0670074806675108 0.041465025 8.5
"330" 34 "Incongruent" 3 2.0753985 0.272444114724798 -0.135137060073199 0.031950805 11.5
"331" 34 "Novel" 1 1.987059 0.646548057134331 -0.268460047942916 0.05462055 0.5
"332" 34 "Novel" 2 1.63255 -0.79392290680318 -0.803489101839596 0.05243549 1.5
"333" 34 "Novel" 3 1.62714 -0.716950450987967 -0.811653935966743 0.07737184 0.5
"334" 34 "Random" 1 2.683001 1.43104976929673 0.781863610488782 0.05883834 1.5
"335" 34 "Random" 2 2.348085 0.192310344572735 0.276404537193435 0.07847803 1.5
"336" 34 "Random" 3 2.143828 -0.0386911904364203 -0.0318624728451653 0.061654295 2.5
"337" 35 "Congruent" 1 3.607125 1.00468366776251 0.821944726080746 0.017787065 9.5
"338" 35 "Congruent" 2 3.686068 0.530787051865418 0.891965048532272 0.020202515 10.5
"339" 35 "Congruent" 3 2.099284 -0.364097707635204 -0.515469775846358 0.01760391 13.5
"340" 35 "Incongruent" 1 3.396373 0.594555032258251 0.635013357912523 0.05990883 7.5
"341" 35 "Incongruent" 2 2.255398 0.143359220880188 -0.377000847389148 0.0661175 6
"342" 35 "Incongruent" 3 1.72071 -0.600554655194032 -0.851254754270841 0.07121675 3.5
"343" 35 "Novel" 1 3.931666 1.10674826100968 1.10980388355817 0.084823455 0.5
"344" 35 "Novel" 2 2.881155 0.242464212109558 0.178028818525494 0.0649009 1.5
"345" 35 "Novel" 3 2.279164 -0.181425584598433 -0.355921043183797 0.06643171 1.5
"346" 35 "Random" 1 2.948602 0.399473131232594 0.237852497488645 0.082692285 2.5
"347" 35 "Random" 2 2.501595 0.0930537873926915 -0.158630715438268 0.078780085 1
"348" 35 "Random" 3 2.165487 -0.476827288944023 -0.456749491498684 0.065874495 1.5
"349" 36 "Congruent" 1 2.859445 1.39826603890712 1.50043470448304 0.009569027 17.5
"350" 36 "Congruent" 2 0.9145512 -0.110190609190524 -0.557546997047475 0.01049349 14.5
"351" 36 "Congruent" 3 1.853552 0.214826586480831 0.436052994953381 0.008943806 13
"352" 36 "Incongruent" 1 2.414352 0.93842257527174 1.02946130250123 0.02416046 11.5
"353" 36 "Incongruent" 2 1.002884 0.270391919553648 -0.464077993215515 0.02807036 13
"354" 36 "Incongruent" 3 1.831553 0.251698711349047 0.412774839893208 0.016894545 11.5
"355" 36 "Novel" 1 2.231118 0.952213270710545 0.835572968290779 0.05373056 0
"356" 36 "Novel" 2 1.295468 0.261696864814816 -0.154481387909558 0.071410345 0
"357" 36 "Novel" 3 1.608551 0.0505246915489403 0.176806153374331 0.05129355 0.5
"358" 36 "Random" 1 1.965629 0.567794352048741 0.554646830340401 0.06100611 3.5
"359" 36 "Random" 2 0.9383325 -0.254410292010395 -0.532382908273781 0.0787194 3.5
"360" 36 "Random" 3 1.295684 -0.0947558559471619 -0.154252828361715 0.06705417 2
"361" 37 "Congruent" 1 1.495259 0.170090480430555 -0.261153546464468 0.010490025 14.5
"362" 37 "Congruent" 2 1.34356 -0.416594370230823 -0.611527048234286 0.01044637 15.5
"363" 37 "Congruent" 3 1.405451 -0.428189231650477 -0.468579722292548 0.0087942815 18.5
"364" 37 "Incongruent" 1 2.323181 1.93343026091689 1.65106690543219 0.017071745 15
"365" 37 "Incongruent" 2 1.786394 0.912882439208997 0.411270065014554 0.016075265 15
"366" 37 "Incongruent" 3 1.787754 0.829811125456758 0.414411206105839 0.01317208 14.5
"367" 37 "Novel" 1 2.099627 1.49677740403896 1.13473259990183 0.056004405 3.5
"368" 37 "Novel" 2 1.472925 -0.146684537641693 -0.312737550238567 0.056546365 1
"369" 37 "Novel" 3 1.542938 0.24913583912868 -0.151031144926665 0.041282035 2
"370" 37 "Random" 1 1.786928 0.723380986032026 0.412503424825397 0.04630856 3
"371" 37 "Random" 2 1.518656 0.374455093541253 -0.207114371381518 0.063145325 2.5
"372" 37 "Random" 3 1.87686 1.07797210931576 0.620215998811799 0.04485094 0.5
"373" 38 "Congruent" 1 1.786326 0.558919004557659 -0.0460666556869611 0.01394039 14
"374" 38 "Congruent" 2 1.499131 0.114813195843213 -0.625407324354088 0.016917375 13
"375" 38 "Congruent" 3 1.297708 -0.92187288007755 -1.03172545490977 0.016907595 12.5
"376" 38 "Incongruent" 1 2.41237 1.12359295638358 1.2168130935254 0.036708765 7.5
"377" 38 "Incongruent" 2 1.874261 0.318932543997214 0.131319168227953 0.0373402 9
"378" 38 "Incongruent" 3 1.653553 -0.224079064760466 -0.313901397242143 0.04352294 8.5
"379" 38 "Novel" 1 2.143023 0.942250087364844 0.673476088760393 0.03236108 6.5
"380" 38 "Novel" 2 1.786701 0.394339693699611 -0.0453101914353196 0.02024185 7
"381" 38 "Novel" 3 1.563516 -0.364789019001335 -0.495527455442258 0.020557195 9.5
"382" 38 "Random" 1 2.163933 0.656159807386511 0.715656535431922 0.072595705 1.5
"383" 38 "Random" 2 2.00028 1.14145497822372 0.385529484301571 0.06517376 2.5
"384" 38 "Random" 3 1.983086 0.543773581620795 0.350845094054308 0.05437682 2
"385" 39 "Congruent" 1 3.373627 0.106289196321607 -0.239789455632917 0.01234144 12.5
"386" 39 "Congruent" 2 3.875931 0.268658567687987 0.161403000382235 0.012108615 12
"387" 39 "Congruent" 3 2.737532 -0.372156783356229 -0.747841382969666 0.011894005 13
"388" 39 "Incongruent" 1 2.7869865 -0.490912394744855 -0.708341852175563 0.01819582 11.5
"389" 39 "Incongruent" 2 3.171619 -0.439014000851249 -0.401134150587982 0.022485445 11
"390" 39 "Incongruent" 3 2.324217 -0.718276845066193 -1.07795792585585 0.02152629 12
"391" 39 "Novel" 1 5.192514 0.972581710195724 1.21296374311531 0.0371914 4
"392" 39 "Novel" 2 3.741958 0.288410468083557 0.0543981648449545 0.03887977 7
"393" 39 "Novel" 3 3.887917 0.087965563855875 0.170976272300829 0.031079715 8
"394" 39 "Random" 1 7 1.65088585350117 2.65661091206679 0.075818675 2
"395" 39 "Random" 2 6.557785 1.45743729333983 2.30341180965722 0.052796635 1.5
"396" 39 "Random" 3 4.144546 0.466985430507606 0.375947004755105 0.06174767 2.5
"397" 4 "Congruent" 1 2.749171 1.11728999778705 0.776238645553088 0.010040715 15
"398" 4 "Congruent" 2 2.188081 0.133455088748037 -0.112027001451929 0.01057764 16
"399" 4 "Congruent" 3 2.055136 -0.390393517230172 -0.32249319482747 0.01464583 13
"400" 4 "Incongruent" 1 3.46039 1.90706006989485 1.90217460092079 0.01495508 11
"401" 4 "Incongruent" 2 2.278684 0.160062372301858 0.0314072647363751 0.01423033 12
"402" 4 "Incongruent" 3 2.165239 0.0180080885257899 -0.148188337260603 0.026482255 11.5
"403" 4 "Novel" 1 2.075917 0.104308014055 -0.289594643061423 0.03310104 3.5
"404" 4 "Novel" 2 1.812875 -0.610509479960461 -0.706018340363984 0.03424479 5
"405" 4 "Novel" 3 1.6533855 -0.768220207330913 -0.958507324141999 0.03186742 6
"406" 4 "Random" 1 2.833948 1.20990335502998 0.910449728901828 0.054798875 2
"407" 4 "Random" 2 2.258845 0.180609155969537 0 0.079864985 1
"408" 4 "Random" 3 2.233451 0.23223659717013 -0.0402014255111396 0.07235026 5
"409" 40 "Congruent" 1 2.123076 1.09258771905407 1.11830687814658 0.014445795 13.5
"410" 40 "Congruent" 2 2.072339 0.730405493255543 0.948863051812917 0.016125685 11.5
"411" 40 "Congruent" 3 1.610682 -0.509944401543672 -0.592909787214171 0.01353791 12.5
"412" 40 "Incongruent" 1 1.8031715 -0.0407554198053252 0.0499377877124623 0.032392845 9
"413" 40 "Incongruent" 2 1.697517 -0.272989291857128 -0.302911272132807 0.036262145 8.5
"414" 40 "Incongruent" 3 1.676736 0.0489211211579139 -0.37231254053732 0.027681305 9.5
"415" 40 "Novel" 1 1.965714 0.433428137082365 0.59277286156071 0.059137675 1.5
"416" 40 "Novel" 2 1.673462 -0.517810048180982 -0.383246554913739 0.04339157 6
"417" 40 "Novel" 3 1.562793 -0.697166212861385 -0.752842290107376 0.02806875 6.5
"418" 40 "Random" 1 2.23491 1.66322345313398 1.49179330568857 0.0791701 5
"419" 40 "Random" 2 1.921952 0.650381568620945 0.446623094565943 0.076989855 1
"420" 40 "Random" 3 1.6361085 -0.245103320692215 -0.507994174342445 0.06633847 3.5
"421" 41 "Congruent" 1 2.793895 1.31335586405296 1.39623964020967 0.016563235 14
"422" 41 "Congruent" 2 1.888965 -0.0755708852864566 -0.21839796715382 0.0154887 14
"423" 41 "Congruent" 3 2.301779 0.806493648374752 0.518172827544282 0.01356504 15
"424" 41 "Incongruent" 1 2.793746 1.69911597007322 1.39597378428325 0.025014595 11
"425" 41 "Incongruent" 2 1.978625 -0.13308408665778 -0.0584205016302866 0.025604925 11
"426" 41 "Incongruent" 3 2.369289 1.00905143356245 0.638628757697012 0.0208784 11
"427" 41 "Novel" 1 2.122258 0.166386693296447 0.19785925863674 0.045327675 5
"428" 41 "Novel" 2 1.67709 -0.450526013530956 -0.596439741722174 0.038349895 7.5
"429" 41 "Novel" 3 2.056908 0.303827619190355 0.08125734728315 0.034469515 6
"430" 41 "Random" 1 2.145456 0.778704086611955 0.239250706832311 0.055283015 1
"431" 41 "Random" 2 1.4517285 -1.00043131478208 -0.998545046167653 0.07592135 0.5
"432" 41 "Random" 3 1.544852 -0.683194281346603 -0.832387768555778 0.05424479 2.5
"433" 42 "Congruent" 1 2.667944 1.36881359998994 1.20291625425315 0.011609885 14
"434" 42 "Congruent" 2 1.945621 0.242401089578731 -0.038926037590922 0.010979625 13
"435" 42 "Congruent" 3 2.100956 0.791072681195269 0.228131182521963 0.010064875 13.5
"436" 42 "Incongruent" 1 2.10045 0.73385485300087 0.227261250096063 0.017036995 11.5
"437" 42 "Incongruent" 2 1.968418 0.379392699869043 0.000267340893729983 0.016261355 10.5
"438" 42 "Incongruent" 3 2.413611 0.951086554559142 0.765658302323642 0.017751855 13.5
"439" 42 "Novel" 1 2.170076 0.239853978219225 0.346964639593469 0.06301478 1
"440" 42 "Novel" 2 1.989298 0.471931464114378 0.0361649477174145 0.07674639 0.5
"441" 42 "Novel" 3 2.056648 0.313895569517298 0.151955360532316 0.047044145 3
"442" 42 "Random" 1 2.145139 0.792610205425051 0.304092100256198 0.076840205 3
"443" 42 "Random" 2 1.608633 -0.489757725813566 -0.618287279367732 0.0808135 3
"444" 42 "Random" 3 1.564987 -0.721036693620002 -0.693324968420727 0.073144335 1.5
"445" 43 "Congruent" 1 2.235762 -0.00321852007414895 -0.100466728601433 0.013052855 13.5
"446" 43 "Congruent" 2 1.719525 -0.749827544827537 -1.04597873007842 0.018024805 12
"447" 43 "Congruent" 3 1.7006855 -1.08382351475778 -1.0804841478455 0.01367108 15
"448" 43 "Incongruent" 1 3.170715 1.30124867332901 1.61194304116887 0.01421823 13
"449" 43 "Incongruent" 2 2.437861 0.335509778223997 0.269686960472572 0.02485769 12
"450" 43 "Incongruent" 3 1.967672 -0.308611688289159 -0.591485993931048 0.02183817 11
"451" 43 "Novel" 1 2.637374 0.953863923351205 0.635104270643439 0.05828434 2.5
"452" 43 "Novel" 2 2.414203 0.321700341286972 0.226356236539684 0.041273445 5.5
"453" 43 "Novel" 3 2.36879 0.0494584675589263 0.143180221408893 0.03366588 9.5
"454" 43 "Random" 1 2.347602 1.17292123628909 0.104373417000658 0.065351955 2.5
"455" 43 "Random" 2 2.012862 -0.293773063182479 -0.508718413639932 0.059071285 3
"456" 43 "Random" 3 2.263288 -0.209438665419122 -0.0500515833238649 0.071381365 2
"457" 44 "Congruent" 1 1.7868 0.0721341852092698 -0.0928113741101017 0.01202255 13.5
"458" 44 "Congruent" 2 1.342356 -0.902143137355816 -0.987147353014117 0.01001784 13.5
"459" 44 "Congruent" 3 1.654644 -0.308899707917255 -0.358743337705153 0.010386185 15.5
"460" 44 "Incongruent" 1 2.391752 1.84192621005718 1.12450810620675 0.017822055 12.5
"461" 44 "Incongruent" 2 1.7884 0.0529398756394158 -0.0895917613664344 0.017302285 12
"462" 44 "Incongruent" 3 2.055225 0.376964643154493 0.447328970089191 0.01742431 11.5
"463" 44 "Novel" 1 2.057548 1.06669392262031 0.452003445341403 0.05948311 0.5
"464" 44 "Novel" 2 1.718107 -0.205724121764956 -0.231039410485558 0.040173895 3
"465" 44 "Novel" 3 1.987699 0.632974781881452 0.311449238758647 0.03994595 6
"466" 44 "Random" 1 2.145734 0.747203701034354 0.62945642622455 0.06050532 2
"467" 44 "Random" 2 1.631248 -0.20337349488393 -0.405822125049427 0.080961815 3.5
"468" 44 "Random" 3 1.854595 0.309900574071128 0.043609654612972 0.051808735 1
"469" 45 "Congruent" 1 3.728384 0.49793090552785 0.349429018599573 0.0093541495 11
"470" 45 "Congruent" 2 2.769518 -0.208605410939414 -0.359835734248919 0.010528915 11.5
"471" 45 "Congruent" 3 2.725462 -0.234896597052444 -0.392423570246329 0.0081470245 11
"472" 45 "Incongruent" 1 3.575428 0.430264010433277 0.236288809710433 0.02011152 13
"473" 45 "Incongruent" 2 2.659261 -0.187112943108908 -0.441391868114147 0.017546645 13
"474" 45 "Incongruent" 3 2.189363 -0.313134191647938 -0.788971288840297 0.018109045 13.5
"475" 45 "Novel" 1 3.996794 0.741807723728981 0.547969536578168 0.05247165 3
"476" 45 "Novel" 2 3.373902 0.760799124876695 0.0872217986968558 0.04946529 3
"477" 45 "Novel" 3 3.261403 0.622359314392703 0.00400727713628052 0.04355551 2
"478" 45 "Random" 1 4.845988 1.0972039166777 1.17611087491994 0.07328534 2.5
"479" 45 "Random" 2 2.055275 -0.680711448763525 -0.888155003957893 0.059352955 2
"480" 45 "Random" 3 2.591081 0.14910220324543 -0.491824014888785 0.068087165 0.5
"481" 46 "Congruent" 1 1.966418 1.33426146860156 0.721474832158851 0.0093005655 15
"482" 46 "Congruent" 2 1.855959 0.568584929201057 0.400650569530392 0.008705135 17
"483" 46 "Congruent" 3 1.631667 -0.144729958423366 -0.250797619512261 0.01026617 19.5
"484" 46 "Incongruent" 1 1.743209 1.26772777937771 0.0731721783503271 0.01443709 15.5
"485" 46 "Incongruent" 2 1.429523 -0.807954597351312 -0.837917725114948 0.01190064 14.5
"486" 46 "Incongruent" 3 1.384527 -0.71703949119231 -0.968607017261628 0.012435735 17
"487" 46 "Novel" 1 1.855292 1.02986396444701 0.398713291597646 0.03745892 5
"488" 46 "Novel" 2 1.811256 0.29597433320052 0.27081228553108 0.02798768 6.5
"489" 46 "Novel" 3 1.586071 -0.522395004184808 -0.383229590459012 0.025366755 7
"490" 46 "Random" 1 2.121794 1.43572201570459 1.17275893422531 0.055019405 5
"491" 46 "Random" 2 1.649573 -0.154610463142325 -0.1987902751888 0.061321025 6.5
"492" 46 "Random" 3 1.6967505 -0.113433141445141 -0.0617648933715268 0.06086978 5.5
"493" 47 "Congruent" 1 5.607952 3.05121377883092 3.3291746363207 0.01454646 13
"494" 47 "Congruent" 2 2.792113 -0.236141819108533 -0.353669370461905 0.019510255 11
"495" 47 "Congruent" 3 3.06083 0.0669236309861613 -0.00221362566591311 0.02084509 12.5
"496" 47 "Incongruent" 1 4.356137 2.06067492259763 1.69192216188925 0.02178005 10
"497" 47 "Incongruent" 2 3.39706 0.57335751951169 0.437542567923463 0.02909689 10
"498" 47 "Incongruent" 3 3.063663 0.247085344534464 0.00149166326261392 0.02620349 10.5
"499" 47 "Novel" 1 3.350307 1.24845454228849 0.376394183428075 0.066345455 7
"500" 47 "Novel" 2 2.345252 -0.551366238859128 -0.938120170282095 0.038728115 7
"501" 47 "Novel" 3 2.636473 -0.319337019825967 -0.557231378522609 0.03611409 6.5
"502" 47 "Random" 1 3.662187 1.7071739194827 0.7843029412922 0.084198015 4
"503" 47 "Random" 2 2.703416 -0.51731609342682 -0.469676434384806 0.068141005 5.5
"504" 47 "Random" 3 2.747482 -0.382735198532973 -0.412042384993884 0.060914005 3.5
"505" 48 "Congruent" 1 3.2396315 1.59044450261654 1.09789512406618 0.01350165 10.5
"506" 48 "Congruent" 2 2.680148 0.654531813307088 0.346846865165106 0.018895485 11
"507" 48 "Congruent" 3 2.724344 0.849476379269424 0.406175386650354 0.01755589 12
"508" 48 "Incongruent" 1 2.658992 0.718266180824715 0.318447141195925 0.02300587 8
"509" 48 "Incongruent" 2 1.986693 -0.161156925532655 -0.58404416267798 0.022017745 8.5
"510" 48 "Incongruent" 3 2.078453 -0.369971180455399 -0.460865930903919 0.018451575 9.5
"511" 48 "Novel" 1 2.657279 0.650750284548288 0.316147617318103 0.06645875 0
"512" 48 "Novel" 2 2.14478 -0.270721255750008 -0.371828849617104 0.07056655 1.5
"513" 48 "Novel" 3 1.75391 -0.673291587048864 -0.89653106685258 0.055093485 0
"514" 48 "Random" 1 2.437989 0.423607840803216 0.0217736586679951 0.04756089 4
"515" 48 "Random" 2 2.052834 -0.0580048160386729 -0.495256766996113 0.06499883 2.5
"516" 48 "Random" 3 2.222551 -0.172316627306859 -0.267429391647395 0.064266135 3.5
"517" 5 "Congruent" 1 2.367791 0.24110748159845 -0.277743669632621 0.013514805 10.5
"518" 5 "Congruent" 2 3.015265 0.609926046199372 0.488375014102001 0.012057335 13
"519" 5 "Congruent" 3 2.367923 0.247000665835105 -0.277587481637036 0.01328586 14.5
"520" 5 "Incongruent" 1 2.903649 0.8564166435454 0.35630623141154 0.049530855 10.5
"521" 5 "Incongruent" 2 2.569011 0.191243280765762 -0.0396516357577768 0.051272825 9
"522" 5 "Incongruent" 3 3.284421 1.2346431683955 0.806851803037582 0.044852565 7
"523" 5 "Novel" 1 2.904244 1.43169771661701 0.35701026063406 0.055419635 2.5
"524" 5 "Novel" 2 3.261341 0.923986155364713 0.779542568658139 0.030136055 5
"525" 5 "Novel" 3 2.814676 0.513207813176165 0.251029606175746 0.039682845 5
"526" 5 "Random" 1 1.943896 -0.672081040838428 -0.779314202876716 0.07128289 5
"527" 5 "Random" 2 1.921148 -0.698276935146782 -0.806230600782416 0.055877975 2.5
"528" 5 "Random" 3 2.077887 -0.263365727267545 -0.62077037169232 0.073030035 3.5
"529" 6 "Congruent" 1 2.862045 0.60581753878856 0.323136352871382 0.014102715 14
"530" 6 "Congruent" 2 2.323044 0.158841975084264 -0.383135259879434 0.01190226 12
"531" 6 "Congruent" 3 2.259593 -0.30178929014299 -0.46627729505312 0.01232532 11
"532" 6 "Incongruent" 1 3.418577 1.99469372910809 1.05237943996665 0.02929699 9
"533" 6 "Incongruent" 2 2.7178585 0.310969569336111 0.13420380563697 0.02189596 8.5
"534" 6 "Incongruent" 3 3.193058 0.592790193061987 0.756874110967352 0.0224714 10
"535" 6 "Novel" 1 2.992976 0.955378473136022 0.494699760970954 0.02716092 2.5
"536" 6 "Novel" 2 2.663005 0.272644325933774 0.0623273714373544 0.023431895 4.5
"537" 6 "Novel" 3 2.211205 -0.446837886948665 -0.529681761460022 0.02260003 7
"538" 6 "Random" 1 2.858893 0.733764245139352 0.319006178486937 0.084975655 2.5
"539" 6 "Random" 2 2.125149 -0.316300337717939 -0.64244390829627 0.064091655 2.5
"540" 6 "Random" 3 2.091074 -0.625310410984653 -0.687093556821011 0.056120355 2
"541" 7 "Congruent" 1 2.1777865 0.266246921630889 0.0191467209641251 0.013721455 10
"542" 7 "Congruent" 2 2.305044 0.320961255171923 0.202650550086901 0.01145399 9.5
"543" 7 "Congruent" 3 1.475575 -0.849567886140218 -0.993434062911464 0.010510095 11
"544" 7 "Incongruent" 1 2.276547 0.997634242132313 0.16155820882205 0.031772405 7.5
"545" 7 "Incongruent" 2 2.572035 0.583567738626521 0.587648454660847 0.029268165 8.5
"546" 7 "Incongruent" 3 1.49869 -0.802877524357811 -0.960102502805593 0.03470904 8
"547" 7 "Novel" 1 2.347208 1.07770308410221 0.263450545773856 0.082144085 0.5
"548" 7 "Novel" 2 2.392276 0.525660901478736 0.328438075553281 0.049267455 0
"549" 7 "Novel" 3 1.563947 -0.711429952524391 -0.866002670755891 0.044567675 1
"550" 7 "Random" 1 2.573064 0.824363947006147 0.589132260646092 0.073674455 2
"551" 7 "Random" 2 2.704142 1.70597319184618 0.77814520616015 0.07205811 2
"552" 7 "Random" 3 1.808299 -0.474993717688268 -0.513649939845662 0.061333855 2.5
"553" 8 "Congruent" 1 4.826773 0.168557727221627 0.0753845961647843 0.01527892 13
"554" 8 "Congruent" 2 3.774645 -0.275328253942216 -0.411485138275905 0.01501696 12.5
"555" 8 "Congruent" 3 3.038654 -0.548404828093385 -0.752063226417973 0.014798935 13
"556" 8 "Incongruent" 1 6.031915 0.373030312196499 0.633061195878242 0.03131795 8
"557" 8 "Incongruent" 2 4.648023 0.0131348955913632 -0.00733154201543065 0.03032637 10
"558" 8 "Incongruent" 3 2.611099 -0.535244748352366 -0.949913287730655 0.029823605 10
"559" 8 "Novel" 1 7 0.829018405824008 1.08104023157163 0.05730447 3.5
"560" 8 "Novel" 2 4.914995 0.0853782362837177 0.116209117241903 0.05545019 3.5
"561" 8 "Novel" 3 3.484937 -0.41746956855756 -0.545546827562136 0.054732285 5
"562" 8 "Random" 1 6.189845 0.508078686209665 0.706142928481327 0.0661588 2.5
"563" 8 "Random" 2 4.513433 0.0510481289682793 -0.0696127450234035 0.05504288 2
"564" 8 "Random" 3 4.201555 -0.138505721710251 -0.213933549182112 0.07166646 2.5
"565" 9 "Congruent" 1 1.828111 2.14825637400311 0.746553055889043 0.010333785 13
"566" 9 "Congruent" 2 1.339822 -0.462747457208101 -0.439080297198702 0.010480835 14.5
"567" 9 "Congruent" 3 1.4381875 0.0384463367015712 -0.200235232916786 0.01356357 13
"568" 9 "Incongruent" 1 1.608662 0.993824788290302 0.213700475344012 0.02724538 10.5
"569" 9 "Incongruent" 2 1.384187 0.0377018943206972 -0.331355929642321 0.02584163 11
"570" 9 "Incongruent" 3 1.387542 -0.133761484197808 -0.32320952474766 0.019739385 13
"571" 9 "Novel" 1 1.7665815 0.966787652118759 0.597150903887232 0.0567324 3
"572" 9 "Novel" 2 1.5086985 0.0346916250963716 -0.029024754369102 0.04345806 2
"573" 9 "Novel" 3 1.15993 -0.878876932630857 -0.875883000420894 0.041755505 4.5
"574" 9 "Random" 1 2.0436665 1.3986905740562 1.2699516789207 0.052989605 3
"575" 9 "Random" 2 1.652596 0.666706147228522 0.320378315177711 0.047588025 1
"576" 9 "Random" 3 1.49973 0.108755205768318 -0.0508015151135945 0.051582615 3
